image_id,source,pid,prolificId,condition,word,week,trialIndex,image_path,description,visible_text,recognizability,description_model,is_valid_image,width,height,embedding_row,generated_at
human__P297_week1_1,participant,P297,6a4395a81fed13bab18d322c,draw-ai-fewer,desire,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6a4395a81fed13bab18d322c/metaphor/1_desire.png,A person with heart-shaped eyes reaches toward a star hanging from a string.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:24:57.654590+00:00
human__P297_week1_2,participant,P297,6a4395a81fed13bab18d322c,draw-ai-fewer,control,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6a4395a81fed13bab18d322c/metaphor/2_control.png,A person sits in a swing with arms outstretched while another hand reaches down from above toward them.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:24:58.741889+00:00
human__P297_week1_3,participant,P297,6a4395a81fed13bab18d322c,draw-ai-fewer,darkness,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6a4395a81fed13bab18d322c/metaphor/3_darkness.png,A house with a dark front door and four windows stands beside a streetlamp.,,clear,gpt-5.4-mini-2026-03-17,True,1000,1000,,2026-08-19T20:24:59.800464+00:00
human__P297_week2_0,participant,P297,6a4395a81fed13bab18d322c,draw-ai-fewer,disease,week2,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6a4395a81fed13bab18d322c/metaphor/0_disease.png,A sick person with a runny nose and a fever stands beside several germ-like blobs and a medicine bottle marked with a cross.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:39:32.837654+00:00
human__P297_week2_1,participant,P297,6a4395a81fed13bab18d322c,draw-ai-fewer,desire,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6a4395a81fed13bab18d322c/metaphor/1_desire.png,"A person with heart-shaped eyes reaches toward a woman standing inside a large heart shape, with smaller hearts floating around them.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:39:33.806910+00:00
human__P297_week2_2,participant,P297,6a4395a81fed13bab18d322c,draw-ai-fewer,control,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6a4395a81fed13bab18d322c/metaphor/2_control.png,"Two stick figures face each other, one holding up a rectangular sign or board while the other sits on the ground holding a pen and a sheet of paper.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:39:34.828205+00:00
human__P297_week2_3,participant,P297,6a4395a81fed13bab18d322c,draw-ai-fewer,darkness,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6a4395a81fed13bab18d322c/metaphor/3_darkness.png,A sun shines over a large curved hillside or wave with a crescent moon shape in the sky and a small cliff or rock at the lower left.,,uncertain,gpt-5.4-mini-2026-03-17,True,1000,1000,,2026-08-19T20:39:35.618127+00:00
human__P299_week1_1,participant,P299,6a74e336a617e83c7d5cba7e,draw-ai-many,disease,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6a74e336a617e83c7d5cba7e/metaphor/0_disease.png,"A person in the lower right points a long beak toward a starfish-shaped sea creature in the center, with several small fish or bubbles around them.",,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:25:19.983998+00:00
human__P299_week1_2,participant,P299,6a74e336a617e83c7d5cba7e,draw-ai-many,contamination,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6a74e336a617e83c7d5cba7e/metaphor/1_contamination.png,"Two raised human hands with fingers spread apart, shown side by side.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:25:21.134153+00:00
human__P299_week1_3,participant,P299,6a74e336a617e83c7d5cba7e,draw-ai-many,servant,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6a74e336a617e83c7d5cba7e/metaphor/2_servant.png,"A smiling woman in a dress stands beside a small stove or grill with steam rising from a pot or pan on top, while a cup or mug lies on the ground nearby.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:25:22.340540+00:00
human__P299_week1_4,participant,P299,6a74e336a617e83c7d5cba7e,draw-ai-many,protection,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6a74e336a617e83c7d5cba7e/metaphor/3_protection.png,A large duck stands behind two smaller ducks on the ground.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:25:23.364908+00:00
human__P302_week1_0,participant,P302,5eaf3e142627076426921b1buijj,draw-ai-many,disease,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/5eaf3e142627076426921b1buijj/metaphor/0_disease.png,No recognizable object or scene; only two intersecting curved lines.,,none,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:02:49.618562+00:00
human__P302_week1_1,participant,P302,5eaf3e142627076426921b1buijj,draw-ai-many,contamination,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/5eaf3e142627076426921b1buijj/metaphor/1_contamination.png,A simple smiling face with two eyes and a curved mouth.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:02:50.438539+00:00
human__P302_week1_2,participant,P302,5eaf3e142627076426921b1buijj,draw-ai-many,servant,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/5eaf3e142627076426921b1buijj/metaphor/2_servant.png,A simple smiling face with two eyes and a curved mouth.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:02:51.202691+00:00
human__P302_week1_3,participant,P302,5eaf3e142627076426921b1buijj,draw-ai-many,protection,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/5eaf3e142627076426921b1buijj/metaphor/3_protection.png,A simple smiling face with two eyes and a curved mouth.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:02:52.281012+00:00
human__P303_week1_1,participant,P303,60b6c11e2d8233a14e97ccd9,draw-anti-ai,magic,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/60b6c11e2d8233a14e97ccd9/metaphor/0_magic.png,A rabbit sits beside a sailboat while a feather hovers above it.,,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:04:21.487755+00:00
human__P303_week1_2,participant,P303,60b6c11e2d8233a14e97ccd9,draw-anti-ai,control,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/60b6c11e2d8233a14e97ccd9/metaphor/1_control.png,A remote points toward a tall rectangular building with many windows and a central entrance.,REMOTE,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:04:23.654296+00:00
human__P303_week1_3,participant,P303,60b6c11e2d8233a14e97ccd9,draw-anti-ai,portal,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/60b6c11e2d8233a14e97ccd9/metaphor/2_portal.png,A stick figure stands between two tall surfboards.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:04:24.749230+00:00
human__P303_week1_4,participant,P303,60b6c11e2d8233a14e97ccd9,draw-anti-ai,contamination,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/60b6c11e2d8233a14e97ccd9/metaphor/3_contamination.png,A smartphone or tablet screen sits on a round plate or tray with a large X drawn across the screen.,,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:04:26.016996+00:00
human__P304_week1_0,participant,P304,6120ec5f9705e01665ca1cbd,draw-no-ai,energy,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6120ec5f9705e01665ca1cbd/metaphor/0_energy.png,A lightning bolt symbol.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:04:57.999215+00:00
human__P304_week1_1,participant,P304,6120ec5f9705e01665ca1cbd,draw-no-ai,disease,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6120ec5f9705e01665ca1cbd/metaphor/1_disease.png,A round virus particle with several spike-like protrusions around it.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:04:59.070442+00:00
human__P304_week1_2,participant,P304,6120ec5f9705e01665ca1cbd,draw-no-ai,abyss,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6120ec5f9705e01665ca1cbd/metaphor/2_abyss.png,A fried egg with a dark yolk in the center.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:04:59.945104+00:00
human__P304_week1_3,participant,P304,6120ec5f9705e01665ca1cbd,draw-no-ai,vision,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6120ec5f9705e01665ca1cbd/metaphor/3_vision.png,Two eyes with eyelashes.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:05:00.797896+00:00
human__P305_week1_1,participant,P305,67d176d43a49e93492696734,draw-no-ai,competition,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67d176d43a49e93492696734/metaphor/0_competition.png,A ship or boat silhouette with a raised central cabin sits on the water.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:23.776708+00:00
human__P305_week1_2,participant,P305,67d176d43a49e93492696734,draw-no-ai,energy,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67d176d43a49e93492696734/metaphor/1_energy.png,"A stick figure stands on a slanted line, as if climbing or balancing on a hill or ramp.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:24.816161+00:00
human__P305_week1_3,participant,P305,67d176d43a49e93492696734,draw-no-ai,abyss,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67d176d43a49e93492696734/metaphor/2_abyss.png,A person slides down into a bowl-shaped pit or trench from the left edge.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:26.097096+00:00
human__P305_week1_4,participant,P305,67d176d43a49e93492696734,draw-no-ai,vision,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67d176d43a49e93492696734/metaphor/3_vision.png,A pair of eyeglasses with two lenses connected by a bridge and temples on both sides.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:27.017176+00:00
human__P305_week2_1,participant,P305,67d176d43a49e93492696734,draw-no-ai,competition,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67d176d43a49e93492696734/metaphor/0_competition.png,"A stepped platform or block shape labeled 1, 2, and 3.",1|2|3,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:10.337874+00:00
human__P305_week2_2,participant,P305,67d176d43a49e93492696734,draw-no-ai,energy,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67d176d43a49e93492696734/metaphor/1_energy.png,A stick figure stands on a slanted slope or ramp.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:11.871351+00:00
human__P305_week2_3,participant,P305,67d176d43a49e93492696734,draw-no-ai,abyss,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67d176d43a49e93492696734/metaphor/2_abyss.png,A shield-shaped emblem with six small leaf-shaped cutouts inside.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:12.789482+00:00
human__P305_week2_4,participant,P305,67d176d43a49e93492696734,draw-no-ai,vision,week2,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67d176d43a49e93492696734/metaphor/3_vision.png,A pair of eyeglasses with two lenses connected by a bridge and temples extending upward.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:13.969227+00:00
human__P307_week1_0,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,disease,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697a691743f20dcc3d0d6ec6/metaphor/0_disease.png,"A person stands under a hospital sign while holding a hand to their face, with small insect-like bugs buzzing around them.",HOSPITAL,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:49.096326+00:00
human__P307_week1_1,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,accident,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697a691743f20dcc3d0d6ec6/metaphor/1_accident.png,"Two cars collide head-on at an intersection near a traffic light, with impact lines and sound effects around them.",APAP|PIII|BANNU,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:13:50.171550+00:00
human__P307_week1_2,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,control,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697a691743f20dcc3d0d6ec6/metaphor/2_control.png,"A person stands beneath a large hand with several fingers extended upward, with an oval object marked by dots above the hand and the letters ""GR"" beside it.",GR,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:51.436862+00:00
human__P307_week1_3,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,vision,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697a691743f20dcc3d0d6ec6/metaphor/3_vision.png,"A person stands beside a large elephant with its trunk down, while a separate eye is drawn above them.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:13:52.352454+00:00
human__P307_week2_0,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,disease,week2,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697a691743f20dcc3d0d6ec6/metaphor/0_disease.png,"A person is coughing beside a building labeled ""HOSPITAL.""",cof|cof|HOSPITAL,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:33:11.804696+00:00
human__P307_week2_1,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,accident,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697a691743f20dcc3d0d6ec6/metaphor/1_accident.png,"Two cars are colliding head-on, with impact lines rising from the crash and a traffic light showing three stacked circles at the right.",BAN6|AAA|AAA,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:33:14.514464+00:00
human__P307_week2_2,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,control,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697a691743f20dcc3d0d6ec6/metaphor/2_control.png,A person wearing a wide-brimmed hat holds a lantern in each hand.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:33:15.466976+00:00
human__P307_week2_3,participant,P307,697a691743f20dcc3d0d6ec6,draw-ai-fewer,vision,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697a691743f20dcc3d0d6ec6/metaphor/3_vision.png,A giant eye looks down over a small person standing among several trees on a hillside.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:33:16.562759+00:00
human__P309_week1_0,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,journey,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697ce8fe390fd83be128a978/metaphor/0_journey.png,A truck drives along a curved road toward a large X mark.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:14:21.853575+00:00
human__P309_week1_1,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,contamination,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697ce8fe390fd83be128a978/metaphor/1_contamination.png,"A fish is hooked on a fishing line near the water surface, with two other fish below.",,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:14:22.972850+00:00
human__P309_week1_2,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,business,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697ce8fe390fd83be128a978/metaphor/2_business.png,"A person sits at a desk with a sign reading ""Boss"" on the right side.",Boss,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:14:24.309244+00:00
human__P309_week1_3,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,accident,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697ce8fe390fd83be128a978/metaphor/3_accident.png,A car is crashing or skidding diagonally across the scene with motion lines around it.,,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:14:25.480803+00:00
human__P309_week2_0,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,journey,week2,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697ce8fe390fd83be128a978/metaphor/0_journey.png,"A winding road runs through hilly terrain past a house on the left, a small person standing nearby, and a vehicle on the road near the bottom.",,clear,gpt-5.4-mini-2026-03-17,True,1500,1500,,2026-08-19T20:33:43.815148+00:00
human__P309_week2_1,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,contamination,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697ce8fe390fd83be128a978/metaphor/1_contamination.png,"A bottle sits on a table beneath a shelf holding two books and another bottle, with a long hanging line descending from the shelf to the bottle on the table.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:33:44.720302+00:00
human__P309_week2_2,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,business,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697ce8fe390fd83be128a978/metaphor/2_business.png,"A tall building with six windows and a front door, topped by a large dollar sign.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:33:45.932130+00:00
human__P309_week2_3,participant,P309,697ce8fe390fd83be128a978,draw-anti-ai,accident,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697ce8fe390fd83be128a978/metaphor/3_accident.png,A suspension bridge spans over water with a truck on the left side of the bridge and a small boat below it.,,clear,gpt-5.4-mini-2026-03-17,True,1500,1500,,2026-08-19T20:33:47.021068+00:00
